tx_count,avg_value,max_value,median_gas_price,unique_receivers,unique_senders,tx_per_day,in_tx_count,out_tx_count,in_out_ratio,self_tx_ratio,max_tx_in_1h,max_tx_in_5min,tx_time_std,zero_value_tx_ratio,high_value_tx_ratio,short_time_repeated_tx
2,2.970059195425e-07,5.94011838197e-07,0.0017443695,2,1,43200.0,0,2,0.0,0.0,2,2,,0.0,0.5,0.0
1425,0.08010040455669948,0.2855997053628574,0.0021011045,2,1,666.7894240871722,0,1000,0.0,0.0,23,4,72.5967422435688,0.0,0.00631578947368421,0.7003508771929825
456176,0.0,0.0,0.085198549,1,1,560489.2832764505,0,1000,0.0,0.0,169,48,1167.2974266708384,0.0021921363684192065,0.0,0.0021899442320507875
265,2.3698113207547167e-06,0.000628,0.0012462,6,2,1.4346945177199435,1,264,0.003787878787878788,0.0,14,6,952985.7282672764,0.9962264150943396,0.0037735849056603774,0.9660377358490566
1982,5.4e-06,0.0001,0.008576808,11,1,37.024013477366346,0,1000,0.0,0.0,177,37,27902.36680765573,0.4772956609485368,0.0,0.4989909182643794
769,0.00027466603915832444,0.02,0.006799361,241,6,1.244145084496277,13,759,0.017127799736495388,0.0039011703511053317,36,32,174181.6955897431,0.5656697009102731,0.010403120936280884,0.6866059817945384
1744,0.0,0.0,0.0031620595,1,1,61.87256554899206,0,1000,0.0,0.0,38,8,38970.17386343828,0.573394495412844,0.0,0.5728211009174312
839,1.6668222596708582e-07,6.3e-05,0.001604268,2,4,46.29456251428951,3,836,0.0035885167464114833,0.0,5,2,14590.861497791477,0.9964243146603099,0.003575685339690107,0.9976162097735399
2,3.525093643005e-07,7.05018728157e-07,0.0017645455,2,1,43200.0,0,2,0.0,0.0,2,2,,0.0,0.5,0.0
328330,0.0,0.0,0.101170272,2,1,160989.92100245165,0,1000,0.0,0.0,55,10,256.1836851899628,0.0030457162001644687,0.0,0.00303962476776414
19360,1.9707939250974437e-05,0.018721066631628883,0.003029667,2,2,9158.275114430258,2,998,0.002004008016032064,0.0,71,12,230.69292032487053,0.0515495867768595,0.00010330578512396694,0.0515495867768595
2,3.91499631105e-07,7.82999261322e-07,0.00175196,2,1,28800.0,0,2,0.0,0.0,2,2,,0.0,0.5,0.0
